EXCHANGE, RATE BTC/ETH, EXCHANGE, RATE BTC/ETH, MAX AMOUNT, TimeStamp
sell_on_liqui,0.07441604,buy_on_poloniex,0.07388878,0.33595167,2017-09-27 21:43:27 -0400
sell_on_liqui,0.07441604,buy_on_poloniex,0.07388874,0.33595167,2017-09-27 21:44:07 -0400
sell_on_liqui,0.07441604,buy_on_poloniex,0.07388867,0.33595167,2017-09-27 21:44:14 -0400
sell_on_liqui,0.07451289,buy_on_poloniex,0.07386411,19.67100001,2017-09-27 21:44:20 -0400
sell_on_poloniex,0.07375599,buy_on_quadrigacx,0.07325941,0.00230489,2017-09-27 21:44:26 -0400
sell_on_liqui,0.07398998,buy_on_poloniex,0.07354699,0.50157551,2017-09-27 21:44:31 -0400
sell_on_quadrigacx,0.07211111,buy_on_liqui,0.07161029,0.16339775,2017-09-28 08:11:41 -0400
sell_on_poloniex,0.07207091,buy_on_liqui,0.0716,0.13677908,2017-09-28 10:23:37 -0400
sell_on_poloniex,0.07247084,buy_on_liqui,0.07201,0.1131324,2017-09-28 10:29:47 -0400
sell_on_poloniex,0.07250004,buy_on_liqui,0.07201,6.35667578,2017-09-28 10:29:55 -0400
sell_on_poloniex,0.07250016,buy_on_liqui,0.07201,2.92194604,2017-09-28 10:30:07 -0400
sell_on_poloniex,0.07250027,buy_on_liqui,0.07204006,0.35138284,2017-09-28 10:30:19 -0400
sell_on_poloniex,0.07250042,buy_on_liqui,0.07204006,0.35138284,2017-09-28 10:30:33 -0400
sell_on_poloniex,0.07250056,buy_on_liqui,0.0717068,0.02,2017-09-28 10:30:43 -0400
sell_on_poloniex,0.07250064,buy_on_liqui,0.07204006,0.35138284,2017-09-28 10:30:50 -0400
sell_on_poloniex,0.07250075,buy_on_liqui,0.07204006,0.35138284,2017-09-28 10:30:59 -0400
sell_on_poloniex,0.07250086,buy_on_liqui,0.07204006,0.35138284,2017-09-28 10:31:07 -0400
sell_on_poloniex,0.07250095,buy_on_liqui,0.07204006,0.35138284,2017-09-28 10:31:15 -0400
sell_on_poloniex,0.07265,buy_on_liqui,0.0722,0.93114937,2017-09-28 10:32:56 -0400
sell_on_poloniex,0.07265,buy_on_liqui,0.0722,0.82705595,2017-09-28 10:33:07 -0400
sell_on_poloniex,0.07265,buy_on_liqui,0.0722,3.18955591,2017-09-28 10:33:17 -0400
sell_on_poloniex,0.07265,buy_on_liqui,0.0722,0.52298083,2017-09-28 10:33:27 -0400
sell_on_poloniex,0.07260086,buy_on_liqui,0.0719,0.0807001,2017-09-28 10:34:33 -0400
sell_on_poloniex,0.07267574,buy_on_liqui,0.07229216,0.12097242,2017-09-28 10:39:05 -0400
sell_on_poloniex,0.07267574,buy_on_liqui,0.07229217,0.00339788,2017-09-28 10:39:14 -0400
sell_on_poloniex,0.07267574,buy_on_liqui,0.07229217,0.00339788,2017-09-28 10:39:22 -0400
sell_on_poloniex,0.07267668,buy_on_liqui,0.07229217,0.00339788,2017-09-28 10:39:34 -0400
sell_on_poloniex,0.07261089,buy_on_liqui,0.0722,5.0,2017-09-28 10:48:48 -0400
sell_on_poloniex,0.07261093,buy_on_liqui,0.0722,5.0,2017-09-28 10:48:59 -0400
sell_on_poloniex,0.07261102,buy_on_liqui,0.0722,5.0,2017-09-28 10:49:09 -0400
sell_on_poloniex,0.07261046,buy_on_liqui,0.0722,2.35856952,2017-09-28 10:51:11 -0400
sell_on_poloniex,0.07261058,buy_on_liqui,0.0722,0.26370593,2017-09-28 10:51:25 -0400
sell_on_poloniex,0.07261064,buy_on_liqui,0.07219999,0.06208172,2017-09-28 10:51:35 -0400
sell_on_poloniex,0.07261065,buy_on_liqui,0.07219999,0.06208172,2017-09-28 10:51:42 -0400
sell_on_poloniex,0.07261073,buy_on_liqui,0.07219999,0.06208172,2017-09-28 10:51:55 -0400
sell_on_poloniex,0.0727982,buy_on_liqui,0.07219999,0.05208172,2017-09-28 10:52:09 -0400
sell_on_poloniex,0.0727982,buy_on_liqui,0.07226999,2.07422079,2017-09-28 10:52:18 -0400
sell_on_poloniex,0.0727982,buy_on_liqui,0.07226999,2.07422079,2017-09-28 10:52:24 -0400
sell_on_poloniex,0.0727982,buy_on_liqui,0.07226999,0.84298902,2017-09-28 10:52:34 -0400
sell_on_poloniex,0.07265815,buy_on_liqui,0.07226999,1.95427943,2017-09-28 10:52:51 -0400
sell_on_poloniex,0.07265824,buy_on_liqui,0.07226999,1.95427943,2017-09-28 10:53:01 -0400
sell_on_poloniex,0.07265831,buy_on_liqui,0.07226999,1.95427943,2017-09-28 10:53:09 -0400
sell_on_poloniex,0.07265841,buy_on_liqui,0.07226999,0.76826705,2017-09-28 10:53:21 -0400
sell_on_poloniex,0.0726585,buy_on_liqui,0.07226999,0.76826705,2017-09-28 10:53:34 -0400
sell_on_poloniex,0.07265856,buy_on_liqui,0.07226999,0.76826705,2017-09-28 10:53:42 -0400
sell_on_poloniex,0.07261354,buy_on_liqui,0.0722,10.0,2017-09-28 10:54:34 -0400
sell_on_poloniex,0.07261359,buy_on_liqui,0.0722,10.0,2017-09-28 10:54:41 -0400
sell_on_poloniex,0.07261406,buy_on_liqui,0.0722,4.49598712,2017-09-28 10:54:51 -0400
sell_on_poloniex,0.07261421,buy_on_liqui,0.0722,2.8737924,2017-09-28 10:55:04 -0400
sell_on_poloniex,0.07261428,buy_on_liqui,0.0722,2.8737924,2017-09-28 10:55:11 -0400
sell_on_poloniex,0.07263003,buy_on_liqui,0.07226,2.1820752,2017-09-28 10:56:10 -0400
sell_on_poloniex,0.07263003,buy_on_liqui,0.07226,2.1026283,2017-09-28 10:56:19 -0400
sell_on_poloniex,0.07263009,buy_on_liqui,0.07226,0.60060505,2017-09-28 10:56:34 -0400
sell_on_poloniex,0.07265,buy_on_liqui,0.07226,1.8,2017-09-28 10:58:06 -0400
sell_on_poloniex,0.07265,buy_on_liqui,0.07226,1.79999835,2017-09-28 10:58:14 -0400
sell_on_poloniex,0.07250004,buy_on_liqui,0.072025,1.12827738,2017-09-28 11:05:42 -0400
sell_on_poloniex,0.07250004,buy_on_liqui,0.072025,1.12827738,2017-09-28 11:05:54 -0400
sell_on_poloniex,0.07250004,buy_on_liqui,0.07202492,0.0402619,2017-09-28 11:06:07 -0400
sell_on_poloniex,0.07250004,buy_on_liqui,0.07202492,0.0402619,2017-09-28 11:06:18 -0400
sell_on_poloniex,0.07257,buy_on_liqui,0.0722,0.03193,2017-09-28 11:17:21 -0400
sell_on_poloniex,0.07257,buy_on_liqui,0.0722,0.03193,2017-09-28 11:17:33 -0400
sell_on_poloniex,0.07257,buy_on_liqui,0.0722,0.03193,2017-09-28 11:17:47 -0400
sell_on_poloniex,0.07275846,buy_on_liqui,0.07187296,3.60006834,2017-09-28 12:37:44 -0400
sell_on_quadrigacx,0.072071,buy_on_liqui,0.07161029,0.03053507,2017-09-28 13:06:09 -0400
sell_on_quadrigacx,0.072071,buy_on_liqui,0.07148484,0.09426068,2017-09-28 13:41:23 -0400
sell_on_quadrigacx,0.072,buy_on_liqui,0.0714,0.2449,2017-09-28 13:42:55 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221546,0.50595085,2017-09-28 14:10:07 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07213097,0.02157572,2017-09-28 14:13:23 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,12.8,2017-09-28 14:14:13 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221616,8.28661551,2017-09-28 14:14:27 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221616,8.28661551,2017-09-28 14:14:40 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221616,8.28661551,2017-09-28 14:14:49 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221616,7.14200042,2017-09-28 14:15:02 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07217548,0.47038749,2017-09-28 14:15:16 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,5.24462532,2017-09-28 14:15:41 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,5.24462532,2017-09-28 14:15:55 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,5.22539667,2017-09-28 14:16:07 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,5.22539667,2017-09-28 14:16:18 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,5.22539667,2017-09-28 14:16:28 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,4.67924183,2017-09-28 14:16:36 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,0.00876687,2017-09-28 14:16:50 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,0.00876687,2017-09-28 14:17:01 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,0.00876687,2017-09-28 14:17:07 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,0.00876687,2017-09-28 14:17:19 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,0.00876687,2017-09-28 14:17:33 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,0.00876687,2017-09-28 14:17:45 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,0.00876687,2017-09-28 14:17:56 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,0.00876687,2017-09-28 14:18:08 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,0.00876687,2017-09-28 14:18:21 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07221619,0.00876687,2017-09-28 14:18:28 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222063,4.66900371,2017-09-28 14:18:42 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222332,0.44171145,2017-09-28 14:20:07 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222332,0.44171145,2017-09-28 14:20:21 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222332,0.44171145,2017-09-28 14:20:30 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222332,0.44171145,2017-09-28 14:20:44 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222332,0.44171145,2017-09-28 14:20:55 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222332,0.44041847,2017-09-28 14:21:07 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222332,0.44041847,2017-09-28 14:21:16 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222332,0.39734375,2017-09-28 14:21:30 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222332,0.39734375,2017-09-28 14:21:42 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222332,0.39734375,2017-09-28 14:21:51 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222332,0.39734375,2017-09-28 14:22:05 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222332,0.21039836,2017-09-28 14:22:18 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07218209,22.1,2017-09-28 14:22:29 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07218209,22.1,2017-09-28 14:22:40 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222332,0.21039836,2017-09-28 14:22:51 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222332,0.20961512,2017-09-28 14:23:01 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222331,0.00150957,2017-09-28 14:23:13 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.0722233,0.00150957,2017-09-28 14:23:27 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222329,0.00150957,2017-09-28 14:23:35 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222328,0.00150957,2017-09-28 14:23:41 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222328,0.00137167,2017-09-28 14:23:53 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222328,0.00137167,2017-09-28 14:24:01 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07214283,12.91131012,2017-09-28 14:24:28 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07214283,12.54525466,2017-09-28 14:24:35 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07214283,12.52299325,2017-09-28 14:24:45 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07214283,12.52299325,2017-09-28 14:24:52 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.0722235,0.41724546,2017-09-28 14:25:12 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.0722235,0.41724546,2017-09-28 14:25:25 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.0722235,0.37595696,2017-09-28 14:25:37 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.0722235,0.00986166,2017-09-28 14:25:51 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.0722235,0.00986166,2017-09-28 14:26:03 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.0722235,0.00986166,2017-09-28 14:26:12 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.0722235,0.0094394,2017-09-28 14:26:27 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07223,0.60435692,2017-09-28 14:27:48 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07223,0.60435692,2017-09-28 14:27:55 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07223,0.60435692,2017-09-28 14:28:04 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222998,0.0024837,2017-09-28 14:28:16 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222997,0.0024837,2017-09-28 14:28:29 -0400
sell_on_liqui,0.07281775,buy_on_poloniex,0.07224652,0.53513743,2017-09-28 14:30:15 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222996,13.55475943,2017-09-28 14:30:59 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222996,13.55475943,2017-09-28 14:31:12 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222996,13.55475943,2017-09-28 14:31:22 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222999,0.09940119,2017-09-28 14:31:32 -0400
sell_on_liqui,0.07259999,buy_on_poloniex,0.07222999,0.05570481,2017-09-28 14:31:42 -0400
sell_on_liqui,0.07259999,buy_on_poloniex,0.07222999,0.05570481,2017-09-28 14:31:52 -0400
sell_on_liqui,0.07259999,buy_on_poloniex,0.07222996,0.05570481,2017-09-28 14:32:03 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222987,13.55475943,2017-09-28 14:32:11 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222976,3.22724633,2017-09-28 14:32:21 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222966,13.01251998,2017-09-28 14:32:33 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222959,13.01251998,2017-09-28 14:32:42 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222889,13.01251998,2017-09-28 14:32:56 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222792,0.00156705,2017-09-28 14:33:07 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.0722278,13.01251998,2017-09-28 14:33:17 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07214034,0.1923307,2017-09-28 14:33:28 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07214032,0.00359966,2017-09-28 14:33:36 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222764,1.43052967,2017-09-28 14:33:44 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222765,10.39974673,2017-09-28 14:33:53 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222765,10.39974673,2017-09-28 14:34:07 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.072227,0.6,2017-09-28 14:34:17 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.072227,0.6,2017-09-28 14:34:28 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.072227,0.6,2017-09-28 14:34:39 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07214039,15.32123917,2017-09-28 14:34:51 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222682,13.73189518,2017-09-28 14:34:59 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07218527,0.39513668,2017-09-28 14:35:09 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.072227,0.6,2017-09-28 14:35:18 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.072227,2.6,2017-09-28 14:35:25 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.072227,2.6,2017-09-28 14:35:37 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222694,13.73189518,2017-09-28 14:35:50 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.0722,0.2718076,2017-09-28 14:36:05 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222681,13.5493096,2017-09-28 14:36:16 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222677,16.77630566,2017-09-28 14:36:26 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222668,13.5493096,2017-09-28 14:36:40 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07222662,13.5493096,2017-09-28 14:36:48 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07220001,1.70909487,2017-09-28 14:38:17 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07220001,1.70909487,2017-09-28 14:38:27 -0400
sell_on_liqui,0.07259998,buy_on_poloniex,0.07220001,1.70909487,2017-09-28 14:38:35 -0400
sell_on_liqui,0.0726,buy_on_poloniex,0.07219992,1.03154559,2017-09-28 16:06:32 -0400
sell_on_liqui,0.0726,buy_on_poloniex,0.07219989,0.39394702,2017-09-28 16:06:44 -0400
sell_on_liqui,0.07271741,buy_on_poloniex,0.07232299,4.27800846,2017-09-28 19:13:27 -0400
sell_on_liqui,0.07279913,buy_on_poloniex,0.07234454,0.2130694,2017-09-28 19:15:41 -0400
sell_on_liqui,0.07268001,buy_on_poloniex,0.07230003,0.78412177,2017-09-28 20:31:58 -0400
sell_on_liqui,0.07268,buy_on_poloniex,0.07230003,4.87945626,2017-09-28 20:32:11 -0400
sell_on_liqui,0.07268,buy_on_poloniex,0.07230003,4.87945626,2017-09-28 20:32:21 -0400
sell_on_liqui,0.07268,buy_on_poloniex,0.07230003,4.49779326,2017-09-28 20:32:33 -0400
sell_on_liqui,0.07240001,buy_on_poloniex,0.07203053,0.03061101,2017-09-28 20:55:31 -0400
sell_on_liqui,0.07240001,buy_on_poloniex,0.07200013,0.05331722,2017-09-28 20:58:53 -0400
sell_on_liqui,0.07240001,buy_on_poloniex,0.07200013,0.05331722,2017-09-28 20:59:00 -0400
sell_on_liqui,0.07242507,buy_on_poloniex,0.07199,0.10409732,2017-09-28 21:14:00 -0400
sell_on_liqui,0.07248211,buy_on_poloniex,0.07197601,2.0e-08,2017-09-28 21:19:12 -0400
sell_on_liqui,0.07460155,buy_on_poloniex,0.07208489,4.65620927,2017-09-28 21:31:27 -0400
sell_on_liqui,0.07261811,buy_on_poloniex,0.07208419,0.0037431,2017-09-28 21:33:17 -0400
sell_on_liqui,0.07258637,buy_on_poloniex,0.07208406,0.13273943,2017-09-28 21:33:30 -0400
sell_on_liqui,0.07261811,buy_on_poloniex,0.0719762,0.34998446,2017-09-28 21:33:45 -0400
sell_on_liqui,0.07261811,buy_on_poloniex,0.07197602,0.135543,2017-09-28 21:33:58 -0400
sell_on_liqui,0.07268081,buy_on_poloniex,0.07203624,0.00053883,2017-09-28 21:37:05 -0400
sell_on_liqui,0.07258639,buy_on_poloniex,0.07203627,0.02066503,2017-09-28 21:37:18 -0400
sell_on_liqui,0.07258638,buy_on_poloniex,0.07203619,0.18585995,2017-09-28 21:37:29 -0400
sell_on_liqui,0.07241316,buy_on_poloniex,0.07203616,0.00202929,2017-09-28 21:37:49 -0400
sell_on_liqui,0.07247097,buy_on_poloniex,0.07203609,0.08309073,2017-09-28 21:38:16 -0400
sell_on_liqui,0.07261811,buy_on_poloniex,0.07203628,0.34931593,2017-09-28 21:39:07 -0400
sell_on_liqui,0.07250133,buy_on_poloniex,0.07203628,0.2264433,2017-09-28 21:40:18 -0400
sell_on_liqui,0.07250133,buy_on_poloniex,0.07203628,0.001,2017-09-28 21:40:27 -0400
sell_on_liqui,0.07269862,buy_on_poloniex,0.0720008,0.10415941,2017-09-28 21:47:16 -0400
sell_on_liqui,0.072425,buy_on_poloniex,0.071976,0.30199493,2017-09-28 21:52:53 -0400
sell_on_liqui,0.07235622,buy_on_poloniex,0.07187881,0.35265448,2017-09-28 22:02:30 -0400
sell_on_quadrigacx,0.0721,buy_on_poloniex,0.07172316,1.5213881,2017-09-28 22:12:22 -0400
sell_on_quadrigacx,0.0721,buy_on_poloniex,0.07172316,1.0e-08,2017-09-28 22:12:34 -0400
sell_on_quadrigacx,0.0721,buy_on_poloniex,0.07172316,1.0e-08,2017-09-28 22:12:41 -0400
sell_on_quadrigacx,0.0721,buy_on_poloniex,0.07170863,5.95839112,2017-09-28 22:20:39 -0400
sell_on_quadrigacx,0.0721,buy_on_poloniex,0.07170858,4.2935296,2017-09-28 22:20:48 -0400
sell_on_quadrigacx,0.0721,buy_on_poloniex,0.07170853,4.74455168,2017-09-28 22:20:56 -0400
sell_on_quadrigacx,0.0721,buy_on_poloniex,0.07170805,5.95839112,2017-09-28 22:21:08 -0400
sell_on_quadrigacx,0.072,buy_on_poloniex,0.07160952,0.2449,2017-09-28 22:21:22 -0400
sell_on_quadrigacx,0.072,buy_on_poloniex,0.07160944,0.2449,2017-09-28 22:21:32 -0400
sell_on_liqui,0.07204013,buy_on_poloniex,0.07155742,0.01006708,2017-09-28 22:23:03 -0400
sell_on_quadrigacx,0.07181,buy_on_liqui,0.0714,0.55477336,2017-09-28 22:23:16 -0400
sell_on_quadrigacx,0.07181,buy_on_poloniex,0.07139996,36.62572578,2017-09-28 22:26:12 -0400
sell_on_quadrigacx,0.07181,buy_on_poloniex,0.07139249,16.8,2017-09-28 22:26:21 -0400
sell_on_quadrigacx,0.07181,buy_on_poloniex,0.07139246,3.08729399,2017-09-28 22:26:30 -0400
sell_on_quadrigacx,0.07181,buy_on_poloniex,0.07134482,3.07321548,2017-09-28 22:26:40 -0400
sell_on_quadrigacx,0.07181,buy_on_poloniex,0.07134481,33.04480354,2017-09-28 22:26:52 -0400
sell_on_quadrigacx,0.07181,buy_on_poloniex,0.07134481,24.68018,2017-09-28 22:27:05 -0400
sell_on_quadrigacx,0.07181,buy_on_poloniex,0.07139246,27.46937816,2017-09-28 22:27:19 -0400
sell_on_quadrigacx,0.07181,buy_on_poloniex,0.07139244,2.60476094,2017-09-28 22:27:32 -0400
sell_on_quadrigacx,0.07181,buy_on_poloniex,0.07139243,4.15482519,2017-09-28 22:27:41 -0400
sell_on_quadrigacx,0.07181,buy_on_poloniex,0.0713924,32.72745194,2017-09-28 22:27:54 -0400
sell_on_quadrigacx,0.07181,buy_on_poloniex,0.07139238,4.14568702,2017-09-28 22:28:09 -0400
sell_on_quadrigacx,0.07181,buy_on_poloniex,0.0713719,2.07943427,2017-09-28 22:28:19 -0400
sell_on_quadrigacx,0.07181,buy_on_poloniex,0.07130048,0.97239014,2017-09-28 22:28:28 -0400
sell_on_quadrigacx,0.07181,buy_on_poloniex,0.0713004,0.56423226,2017-09-28 22:28:42 -0400
sell_on_liqui,0.07120322,buy_on_poloniex,0.0705,0.33852812,2017-09-28 22:29:28 -0400
sell_on_liqui,0.07120322,buy_on_poloniex,0.0705,0.02106646,2017-09-28 22:29:35 -0400
sell_on_liqui,0.07121216,buy_on_poloniex,0.0705,0.07394257,2017-09-28 22:29:42 -0400
sell_on_liqui,0.07111164,buy_on_poloniex,0.07051264,0.11935703,2017-09-28 22:31:00 -0400
sell_on_quadrigacx,0.071071,buy_on_poloniex,0.0705121,0.0025,2017-09-28 22:31:14 -0400
sell_on_quadrigacx,0.07100001,buy_on_poloniex,0.0705121,9.15823646,2017-09-28 22:31:20 -0400
sell_on_quadrigacx,0.07100001,buy_on_poloniex,0.07055097,2.22015299,2017-09-28 22:39:33 -0400
sell_on_quadrigacx,0.07100001,buy_on_poloniex,0.070551,9.15823646,2017-09-28 22:39:41 -0400
sell_on_quadrigacx,0.07100001,buy_on_poloniex,0.070551,9.15823646,2017-09-28 22:39:54 -0400
sell_on_quadrigacx,0.07100001,buy_on_poloniex,0.070551,9.15823646,2017-09-28 22:40:06 -0400
sell_on_quadrigacx,0.07100001,buy_on_poloniex,0.07055097,3.22753974,2017-09-28 22:40:16 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.07051699,3.22592598,2017-09-28 22:40:25 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.07055092,2.2506573,2017-09-28 22:40:36 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.07040073,0.06315941,2017-09-28 22:40:46 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.07051696,2.0020638,2017-09-28 22:40:57 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.07051684,3.22753974,2017-09-28 22:41:10 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.07039248,1.84810711,2017-09-28 22:41:21 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.07033194,22.7,2017-09-28 22:41:32 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.07026601,1.43528508,2017-09-28 22:41:44 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.07051683,0.095689,2017-09-28 22:41:53 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.07045751,0.096745,2017-09-28 22:42:02 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.0704575,3.55298787,2017-09-28 22:42:11 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.0704575,2.14272449,2017-09-28 22:42:23 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.0703968,0.33520919,2017-09-28 22:42:33 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.07055098,1.46272899,2017-09-28 22:42:48 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.070551,240.29271771,2017-09-28 22:42:54 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.070551,220.27269769,2017-09-28 22:43:04 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.07055093,11.04899311,2017-09-28 22:43:14 -0400
sell_on_quadrigacx,0.071,buy_on_poloniex,0.0705509,14.66888926,2017-09-28 22:43:26 -0400
sell_on_quadrigacx,0.07125,buy_on_poloniex,0.07055099,0.055659,2017-09-28 22:43:40 -0400
sell_on_quadrigacx,0.07125,buy_on_poloniex,0.07055097,0.68489,2017-09-28 22:43:50 -0400
sell_on_quadrigacx,0.07125,buy_on_poloniex,0.0705,0.008,2017-09-28 22:44:02 -0400
sell_on_quadrigacx,0.07125,buy_on_poloniex,0.07044649,0.00777698,2017-09-28 22:44:15 -0400
sell_on_quadrigacx,0.07125,buy_on_poloniex,0.07044643,0.00777698,2017-09-28 22:44:25 -0400
sell_on_quadrigacx,0.07125,buy_on_poloniex,0.07044635,0.00777698,2017-09-28 22:44:38 -0400
sell_on_quadrigacx,0.07125,buy_on_poloniex,0.0703408,0.00777698,2017-09-28 22:44:46 -0400
sell_on_quadrigacx,0.07125,buy_on_poloniex,0.0705,0.00777698,2017-09-28 22:45:00 -0400
